timestamp_utc,session_id,step,event_type,action,url_before,url_after,http_status,load_time_ms,page_title,candidate_count,chosen_text,chosen_href,content_sha256,viewport,user_agent,error
2026-07-04T16:10:53+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,3,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,200,172,,12,Distribution,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,47c9e992ed3cfa8b233d0ce4cece5d7652fd6bd5a36c7f535cb6c712456f1a77,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:10:56+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,4,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,http://10.34.100.110:8031/index.php/efgh/management/settings/website,200,166,,16,Website,http://10.34.100.110:8031/index.php/efgh/management/settings/website,79e26fb62810faefc4aa43e3d4851fc86d6b44ce54e92d3b4ab7de0be338de55,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:00+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,5,dummy_upload,auto_dummy_upload_continue,http://10.34.100.110:8031/index.php/efgh/management/settings/website,http://10.34.100.110:8031/index.php/efgh/management/settings/website,200,2285,,5,"normal_activity_dummy_upload.png id=html5_1jsmubf678tjk53fs06q7hh44 accept=.jpg,.jpeg,.png,.svg,.gif",http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/website-settings-tab/show-file-upload-form?fileSettingName=pageHeaderLogoImage&fileType=image,3891fadfb4f5899c286e29d13c583380a1fc4911f1ac8a9f2e9df5ffda2da94b,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:04+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,6,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/website,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/website-settings-tab/show-tab?tab=information,200,143,,0,Information,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/website-settings-tab/show-tab?tab=information,a0f00b01b2d371888fe3a408b03bad29948711844d4e928bc294379947d0dd6c,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:08+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,7,navigation,open_focus_seed_url,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/website-settings-tab/show-tab?tab=information,http://10.34.100.110:8031/index.php/efgh/manageIssues,200,246,,9,[focus_seed],http://10.34.100.110:8031/index.php/efgh/manageIssues,20a62b430a1724bca45ba1974d6b73d5635f9378e94a138b2ad4b9165882af89,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:12+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,8,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/manageIssues,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,200,163,,13,Workflow,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,38b43e9a2ec6f5c391de61f40b31b43af04e30e5a187f0bf162158df1c075c93,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:16+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,9,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,200,144,,0,Submission,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,905a3820a1751d06a75dfe94d34320248896e5e9fabf4662bc271aa242a8a3aa,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:19+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,10,navigation,open_focus_seed_url,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,http://10.34.100.110:8031/index.php/efgh/admin/index,200,184,,14,[focus_seed],http://10.34.100.110:8031/index.php/efgh/admin/index,9e191e976689e56d049e1ca31f04c9eb59caf52f271543e3fb35243f787cbdd5,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:22+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,11,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/admin/index,http://10.34.100.110:8031/index.php/efgh/management/settings/website,200,163,,16,Website,http://10.34.100.110:8031/index.php/efgh/management/settings/website,79e26fb62810faefc4aa43e3d4851fc86d6b44ce54e92d3b4ab7de0be338de55,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:27+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,12,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/website,http://10.34.100.110:8031/index.php/efgh/management/settings/context,200,1664,,13,Journal,http://10.34.100.110:8031/index.php/efgh/management/settings/context,762173e37b7b126e0553f5705f63f259cd124295af635f6743f0dea9ddb8d10b,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:30+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,13,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/context,http://10.34.100.110:8031/index.php/efgh/management/settings/context,200,1701,,13,Issues,http://10.34.100.110:8031/index.php/efgh/management/settings/context,762173e37b7b126e0553f5705f63f259cd124295af635f6743f0dea9ddb8d10b,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:33+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,14,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/context,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/journal-settings-tab/show-tab?tab=contact,200,148,,0,Contact,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/journal-settings-tab/show-tab?tab=contact,390725ac29f246b0844f8913b7ec27a16fde6f0c889adcf625ace98cb14da305,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:37+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,15,navigation,open_focus_seed_url,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/journal-settings-tab/show-tab?tab=contact,http://10.34.100.110:8031/index.php/efgh/manageIssues,200,161,,9,[focus_seed],http://10.34.100.110:8031/index.php/efgh/manageIssues,20a62b430a1724bca45ba1974d6b73d5635f9378e94a138b2ad4b9165882af89,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:41+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,16,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/manageIssues,http://10.34.100.110:8031/index.php/efgh/management/settings/access,200,176,,12,Users,http://10.34.100.110:8031/index.php/efgh/management/settings/access,87159a429fe65d0f85e681d25732a781ea43e1956e3f260d3c7a4f7b75a85d05,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:43+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,17,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/access,http://10.34.100.110:8031/index.php/efgh/management/settings/access,200,162,,12,Issues,http://10.34.100.110:8031/index.php/efgh/management/settings/access,87159a429fe65d0f85e681d25732a781ea43e1956e3f260d3c7a4f7b75a85d05,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:46+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,18,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/access,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,200,191,,9,Articles,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,f22a965c787d15a8b802fcbcc0d58c89c95e6b210a94ff0b0d4a10e17fcf60d4,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:49+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,19,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,200,176,,9,Issues,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,f22a965c787d15a8b802fcbcc0d58c89c95e6b210a94ff0b0d4a10e17fcf60d4,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:51+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,20,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,200,163,,12,Distribution,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,47c9e992ed3cfa8b233d0ce4cece5d7652fd6bd5a36c7f535cb6c712456f1a77,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:55+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,21,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/distribution-settings-tab/show-tab?tab=permissions,200,225,,0,Permissions,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/distribution-settings-tab/show-tab?tab=permissions,bd46c0cd5dda2ca6b8596031d829e4bc99c9689bd918237831fb727625cf0d36,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:11:57+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,22,navigation,open_focus_seed_url,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/distribution-settings-tab/show-tab?tab=permissions,http://10.34.100.110:8031/index.php/efgh/admin/index,200,305,,14,[focus_seed],http://10.34.100.110:8031/index.php/efgh/admin/index,9e191e976689e56d049e1ca31f04c9eb59caf52f271543e3fb35243f787cbdd5,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:00+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,23,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/admin/index,http://10.34.100.110:8031/index.php/efgh/admin/settings,200,250,,13,Site Settings,http://10.34.100.110:8031/index.php/efgh/admin/settings,7f1b24f4c3eccdf5427d5dabd56361dbc5ca102a6699ed7bf733d823be30a3bc,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:02+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,24,search_skipped,benign_search,http://10.34.100.110:8031/index.php/efgh/admin/settings,http://10.34.100.110:8031/index.php/efgh/admin/settings,,,,15,cybersecurity,,a228757b29410d90bd519d99cc194ef41035c5513dc6972c9a0a550c59f22350,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),no_search_box
2026-07-04T16:12:04+00:00,c1daefde-5087-445d-b886-a6a67af18bc3,25,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/admin/settings,http://10.34.100.110:8031/index.php/efgh/admin/settings,200,180,,13,Issues,http://10.34.100.110:8031/index.php/efgh/admin/settings,7f1b24f4c3eccdf5427d5dabd56361dbc5ca102a6699ed7bf733d823be30a3bc,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:08+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,0,login,submit_login,,http://10.34.100.110:8031/index.php/efgh/submissions,200,3896,,9,[username],http://10.34.100.110:8031/index.php/efgh/login,d63589f5b62327504582cd87864462569778b1bf05f606175ade27c0399a75d7,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:09+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,1,page_view,open_admin_start_url,http://10.34.100.110:8031/index.php/efgh/submissions,http://10.34.100.110:8031/index.php/efgh/manageIssues,200,289,,9,[admin_start],http://10.34.100.110:8031/index.php/efgh/manageIssues,20a62b430a1724bca45ba1974d6b73d5635f9378e94a138b2ad4b9165882af89,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:11+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,2,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/manageIssues,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,200,447,,13,Workflow,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,38b43e9a2ec6f5c391de61f40b31b43af04e30e5a187f0bf162158df1c075c93,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:15+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,3,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,200,145,,0,Submission,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,a1a5d211e4f6af3a5e8e550fe0c8db397f07f3f9b0756afe5a49d7d5c1c693ea,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:18+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,4,search_skipped,benign_search,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,,,,0,journal,,a1a5d211e4f6af3a5e8e550fe0c8db397f07f3f9b0756afe5a49d7d5c1c693ea,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),no_search_box
2026-07-04T16:12:21+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,5,navigation,open_focus_seed_url,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,http://10.34.100.110:8031/index.php/efgh/management/settings/website,200,160,,16,[focus_seed],http://10.34.100.110:8031/index.php/efgh/management/settings/website,79e26fb62810faefc4aa43e3d4851fc86d6b44ce54e92d3b4ab7de0be338de55,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:25+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,6,dummy_upload,auto_dummy_upload_continue,http://10.34.100.110:8031/index.php/efgh/management/settings/website,http://10.34.100.110:8031/index.php/efgh/management/settings/website,200,1590,,5,"normal_activity_dummy_upload.png id=html5_1jsmue2l4iep1fsn16h91lq51i9e4 accept=.jpg,.jpeg,.png,.svg,.gif",http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/website-settings-tab/show-file-upload-form?fileSettingName=pageHeaderLogoImage&fileType=image,3891fadfb4f5899c286e29d13c583380a1fc4911f1ac8a9f2e9df5ffda2da94b,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:28+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,7,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/website,http://10.34.100.110:8031/index.php/efgh/manageIssues,200,161,,9,Future Issues,http://10.34.100.110:8031/index.php/efgh/manageIssues,20a62b430a1724bca45ba1974d6b73d5635f9378e94a138b2ad4b9165882af89,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:30+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,8,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/manageIssues,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,200,162,,13,Workflow,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,38b43e9a2ec6f5c391de61f40b31b43af04e30e5a187f0bf162158df1c075c93,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:33+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,9,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,200,149,,0,Submission,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,f3760aff846fa1ab64908f1bd6d922f52d7be12a6012a7eba1657955518f3f71,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:37+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,10,navigation,open_focus_seed_url,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,http://10.34.100.110:8031/index.php/efgh/admin/index,200,173,,14,[focus_seed],http://10.34.100.110:8031/index.php/efgh/admin/index,9e191e976689e56d049e1ca31f04c9eb59caf52f271543e3fb35243f787cbdd5,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:41+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,11,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/admin/index,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,200,195,,12,Distribution,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,47c9e992ed3cfa8b233d0ce4cece5d7652fd6bd5a36c7f535cb6c712456f1a77,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:43+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,12,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,200,163,,12,Issues,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,47c9e992ed3cfa8b233d0ce4cece5d7652fd6bd5a36c7f535cb6c712456f1a77,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:45+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,13,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/distribution,http://10.34.100.110:8031/index.php/efgh/management/settings/website,200,413,,16,Website,http://10.34.100.110:8031/index.php/efgh/management/settings/website,79e26fb62810faefc4aa43e3d4851fc86d6b44ce54e92d3b4ab7de0be338de55,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:47+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,14,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/website,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/website-settings-tab/show-tab?tab=archiving,200,144,,0,Archiving,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/website-settings-tab/show-tab?tab=archiving,1537928664354c10cf54a015af047d626a1521e113ece433786605182ac62640,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:50+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,15,navigation,open_focus_seed_url,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/website-settings-tab/show-tab?tab=archiving,http://10.34.100.110:8031/index.php/efgh/admin/index,200,165,,14,[focus_seed],http://10.34.100.110:8031/index.php/efgh/admin/index,9e191e976689e56d049e1ca31f04c9eb59caf52f271543e3fb35243f787cbdd5,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:53+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,16,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/admin/index,http://10.34.100.110:8031/index.php/efgh/management/settings/access,200,165,,12,Users,http://10.34.100.110:8031/index.php/efgh/management/settings/access,87159a429fe65d0f85e681d25732a781ea43e1956e3f260d3c7a4f7b75a85d05,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:56+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,17,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/access,http://10.34.100.110:8031/index.php/efgh/management/settings/access,200,162,,12,Issues,http://10.34.100.110:8031/index.php/efgh/management/settings/access,87159a429fe65d0f85e681d25732a781ea43e1956e3f260d3c7a4f7b75a85d05,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:12:59+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,18,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/access,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,200,202,,9,Articles,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,f22a965c787d15a8b802fcbcc0d58c89c95e6b210a94ff0b0d4a10e17fcf60d4,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:02+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,19,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,200,229,,9,Issues,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,f22a965c787d15a8b802fcbcc0d58c89c95e6b210a94ff0b0d4a10e17fcf60d4,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:04+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,20,search,benign_search,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,,,,11,security,,b16b3e629bdfacbebd02764a803d746a2d3bcd828b88cb320c274664ea4de942,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:08+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,21,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/stats/publishedSubmissions,http://10.34.100.110:8031/index.php/efgh/management/settings/context,200,1726,,13,Journal,http://10.34.100.110:8031/index.php/efgh/management/settings/context,762173e37b7b126e0553f5705f63f259cd124295af635f6743f0dea9ddb8d10b,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:10+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,22,search_skipped,benign_search,http://10.34.100.110:8031/index.php/efgh/management/settings/context,http://10.34.100.110:8031/index.php/efgh/management/settings/context,,,,15,article,,30220b68b89994fa002ef2e1b831e284e1326330131929e1608e28ed4a0c381e,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),no_search_box
2026-07-04T16:13:16+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,23,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/context,http://10.34.100.110:8031/index.php/efgh/management/settings/context,200,1638,,13,Issues,http://10.34.100.110:8031/index.php/efgh/management/settings/context,762173e37b7b126e0553f5705f63f259cd124295af635f6743f0dea9ddb8d10b,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:18+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,24,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/context,http://10.34.100.110:8031/index.php/efgh/submissions,200,194,,9,Submissions,http://10.34.100.110:8031/index.php/efgh/submissions,d63589f5b62327504582cd87864462569778b1bf05f606175ade27c0399a75d7,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:20+00:00,5ebff2bf-f4f2-4e94-9300-e62b273717c8,25,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/submissions,http://10.34.100.110:8031/index.php/efgh/management/tools,200,169,,10,Report Generator,http://10.34.100.110:8031/index.php/efgh/management/tools,e0281609750b4b877f9eaf21f7c23d0521b59370f3518029dd1868bbe65ec2b8,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:22+00:00,373f41d9-ae56-49de-a6ec-0a845bab6850,0,login,submit_login,,http://10.34.100.110:8031/index.php/efgh/submissions,200,2189,,9,[username],http://10.34.100.110:8031/index.php/efgh/login,d63589f5b62327504582cd87864462569778b1bf05f606175ade27c0399a75d7,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:23+00:00,373f41d9-ae56-49de-a6ec-0a845bab6850,1,page_view,open_admin_start_url,http://10.34.100.110:8031/index.php/efgh/submissions,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,200,504,,13,[admin_start],http://10.34.100.110:8031/index.php/efgh/management/settings/publication,38b43e9a2ec6f5c391de61f40b31b43af04e30e5a187f0bf162158df1c075c93,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:27+00:00,373f41d9-ae56-49de-a6ec-0a845bab6850,2,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,200,146,,0,Submission,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,0c61be830c2d26a393b75741c491bb426a1f440a669dd0345dce4a5d9b2e03ad,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:31+00:00,373f41d9-ae56-49de-a6ec-0a845bab6850,3,navigation,open_focus_seed_url,http://10.34.100.110:8031/index.php/efgh/$$$call$$$/tab/settings/publication-settings-tab/show-tab?tab=submissionStage,http://10.34.100.110:8031/index.php/efgh/manageIssues,200,162,,9,[focus_seed],http://10.34.100.110:8031/index.php/efgh/manageIssues,20a62b430a1724bca45ba1974d6b73d5635f9378e94a138b2ad4b9165882af89,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
2026-07-04T16:13:33+00:00,373f41d9-ae56-49de-a6ec-0a845bab6850,4,navigation,open_internal_link,http://10.34.100.110:8031/index.php/efgh/manageIssues,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,200,162,,13,Workflow,http://10.34.100.110:8031/index.php/efgh/management/settings/publication,38b43e9a2ec6f5c391de61f40b31b43af04e30e5a187f0bf162158df1c075c93,1366x768,NormalActivityResearchBot/1.0 (authorized lab data collection; contact: researcher@example.local),
